sample_index,timestamp,time_s,source_file,activity_hint,L1_g,L2_g,L3_g,L4_g,L5_g,L6_g,L7_g,L8_g,L9_g,L10_g,L11_g,L12_g,L13_g,L14_g,L15_g,L16_g,L17_g,L18_g,total_g,p_fore_g,p_arch_g,p_heel_g,p_medial_g,p_lateral_g,cop_x_mm,cop_y_mm,cop_ap_norm,cop_ml_norm,cop_ap_dot_norm_s,cop_ml_dot_norm_s,gait_state,stance_phase,tau_proxy_pf_nm,tau_proxy_pf_nm_clipped,activity_pred,quality_flags
1424,2026-05-14 23:01:32,71.200000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1425,2026-05-14 23:01:32,71.250000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1426,2026-05-14 23:01:32,71.300000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1427,2026-05-14 23:01:32,71.350000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1428,2026-05-14 23:01:32,71.400000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1429,2026-05-14 23:01:32,71.450000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1430,2026-05-14 23:01:32,71.500000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1431,2026-05-14 23:01:32,71.550000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1432,2026-05-14 23:01:32,71.600000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1433,2026-05-14 23:01:32,71.650000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1434,2026-05-14 23:01:32,71.700000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1435,2026-05-14 23:01:32,71.750000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1436,2026-05-14 23:01:32,71.800000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1437,2026-05-14 23:01:32,71.850000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1438,2026-05-14 23:01:32,71.900000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1439,2026-05-14 23:01:32,71.950000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1440,2026-05-14 23:01:32,72.000000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1441,2026-05-14 23:01:32,72.050000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1442,2026-05-14 23:01:32,72.100000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1443,2026-05-14 23:01:32,72.150000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1444,2026-05-14 23:01:33,72.200000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1445,2026-05-14 23:01:33,72.250000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1446,2026-05-14 23:01:33,72.300000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1447,2026-05-14 23:01:33,72.350000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1448,2026-05-14 23:01:33,72.400000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1449,2026-05-14 23:01:33,72.450000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1450,2026-05-14 23:01:33,72.500000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1451,2026-05-14 23:01:33,72.550000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1452,2026-05-14 23:01:33,72.600000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1453,2026-05-14 23:01:33,72.650000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1454,2026-05-14 23:01:33,72.700000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1455,2026-05-14 23:01:33,72.750000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1456,2026-05-14 23:01:33,72.800000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1457,2026-05-14 23:01:33,72.850000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1458,2026-05-14 23:01:33,72.900000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1459,2026-05-14 23:01:33,72.950000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1460,2026-05-14 23:01:33,73.000000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1461,2026-05-14 23:01:33,73.050000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1462,2026-05-14 23:01:33,73.100000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1463,2026-05-14 23:01:33,73.150000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1464,2026-05-14 23:01:34,73.200000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1465,2026-05-14 23:01:34,73.250000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1466,2026-05-14 23:01:34,73.300000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1467,2026-05-14 23:01:34,73.350000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1468,2026-05-14 23:01:34,73.400000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1469,2026-05-14 23:01:34,73.450000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1470,2026-05-14 23:01:34,73.500000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1471,2026-05-14 23:01:34,73.550000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
1472,2026-05-14 23:01:34,73.600000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.000000,488.000000,0.000000,0.000000,488.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
